image,width,height,class,min_x,min_y,max_x,max_y
^003381.png,640,480,horse,489,185,564,340
^003381.png,640,480,horse,356,205,443,334
^003381.png,640,480,horse,255,177,357,294
^003384.png,640,480,car,44,152,604,381
^003384.png,640,480,car,450,101,515,171
^003384.png,640,480,car,447,53,529,154
^003386.png,500,375,cat,69,63,402,338
^003392.png,500,333,dog,129,104,293,235
^003395.png,500,375,sheep,5,44,479,374
^003398.png,500,375,cat,192,156,234,213
^003399.png,500,377,dog,337,88,488,251
^003399.png,500,377,dog,45,137,389,292
^003401.png,500,375,cat,55,10,355,261
^003402.png,640,480,bicycle,54,51,592,445
^003406.png,500,375,dog,117,52,415,371
^003407.png,640,480,car,24,146,612,389
^003408.png,640,480,bus,92,60,464,386
^003408.png,640,480,person,473,211,512,340
^003408.png,640,480,bicycle,182,32,243,67
^003409.png,333,500,bus,50,40,333,426
^003410.png,500,374,bicycle,81,51,431,288
^003410.png,500,374,car,52,59,500,235
^003410.png,500,374,car,4,94,87,157
^003411.png,500,342,cat,54,21,383,342
^003413.png,480,640,person,112,555,137,625
^003413.png,480,640,person,94,570,114,620
^003413.png,480,640,person,68,557,91,621
^003413.png,480,640,person,42,554,68,618
^003413.png,480,640,car,321,569,383,610
^003413.png,480,640,car,412,569,480,627
^003414.png,640,480,cow,243,51,426,415
^003415.png,500,314,cat,28,17,487,309
^003418.png,640,478,car,205,151,640,395
^003421.png,333,500,horse,168,220,239,424
^003422.png,640,480,car,36,120,603,375
^003423.png,640,480,car,31,150,565,379
^003427.png,500,485,bicycle,3,116,351,351
^003427.png,500,485,person,1,8,154,353
^003429.png,640,480,bicycle,20,73,558,446
^003430.png,640,480,car,96,57,502,398
^003431.png,640,480,car,54,117,594,415
^003435.png,500,332,dog,131,33,466,291
^003437.png,500,304,cow,290,98,440,249
^003437.png,500,304,cow,204,95,292,209
^003437.png,500,304,cow,96,104,185,233
^003437.png,500,304,cow,75,143,141,236
^003440.png,480,640,person,218,283,280,447
^003441.png,500,333,cat,89,12,499,332
^003444.png,500,375,bus,261,57,461,174
^003444.png,500,375,motorbike,256,175,323,242
^003444.png,500,375,person,245,111,259,139
^003444.png,500,375,person,231,104,248,137
^003444.png,500,375,person,270,149,303,214
^003444.png,500,375,person,181,145,208,235
^003444.png,500,375,person,125,156,153,229
^003444.png,500,375,person,123,139,150,167
^003444.png,500,375,person,100,145,130,216
^003444.png,500,375,person,85,158,116,235
^003444.png,500,375,person,56,154,89,234
^003444.png,500,375,person,27,140,56,218
^003444.png,500,375,person,15,144,33,209
^003445.png,500,500,cat,212,148,500,436
^003447.png,500,333,sheep,219,66,336,280
^003450.png,640,480,car,60,152,573,363
^003451.png,480,640,dog,120,347,348,588
^003451.png,480,640,car,369,141,388,158
^003455.png,640,480,car,59,110,587,354
^003456.png,500,375,dog,185,1,500,339
^003456.png,500,375,dog,1,1,323,255
^003457.png,500,390,motorbike,15,53,480,373
^003459.png,333,500,horse,1,28,333,500
^003460.png,640,480,bicycle,74,3,634,477
^003460.png,640,480,bicycle,56,2,472,357
^003460.png,640,480,bicycle,2,2,198,151
^003462.png,500,333,cat,1,22,321,302
^003466.png,500,375,dog,10,104,436,275
^003470.png,640,480,car,35,86,609,436
^003470.png,640,480,car,1,119,80,294
^003473.png,500,374,motorbike,12,101,477,308
^003474.png,640,480,cow,126,82,468,430
^003475.png,500,375,cat,19,83,500,338
^003479.png,500,375,bus,398,103,500,244
^003479.png,500,375,bus,93,9,414,322
^003479.png,500,375,car,38,207,94,253
^003480.png,375,500,person,66,51,224,454
^003480.png,375,500,dog,61,394,159,500
^003482.png,500,374,cat,34,97,379,249
^003483.png,500,375,motorbike,410,193,475,292
^003483.png,500,375,motorbike,320,180,377,267
^003483.png,500,375,motorbike,279,195,343,308
^003483.png,500,375,motorbike,137,190,219,314
^003483.png,500,375,person,205,143,293,326
^003483.png,500,375,person,100,151,178,337
^003483.png,500,375,person,29,156,85,291
^003483.png,500,375,car,472,182,499,193
^003483.png,500,375,car,452,174,489,192
^003483.png,500,375,car,1,156,29,230
^003487.png,500,334,dog,16,47,441,334
^003487.png,500,334,person,209,2,500,332
^003488.png,500,333,cat,258,140,412,216
^003488.png,500,333,cat,195,125,306,192
^003492.png,640,480,motorbike,359,164,640,328
^003492.png,640,480,person,426,91,532,307
^003493.png,500,375,horse,36,131,390,338
^003495.png,500,354,bicycle,215,167,371,293
^003495.png,500,354,person,242,74,357,249
^003497.png,500,333,cat,36,48,217,284
^003500.png,500,303,bicycle,234,184,292,269
^003500.png,500,303,bicycle,343,177,382,228
^003500.png,500,303,person,238,136,290,234
^003500.png,500,303,person,352,145,382,218
^003501.png,500,375,person,9,15,500,375
^003502.png,640,480,car,46,176,602,415
^003505.png,500,500,dog,97,15,498,440
^003506.png,500,500,cat,68,37,500,500
^003508.png,500,435,person,38,16,500,434
^003510.png,640,425,car,44,168,224,316
^003510.png,640,425,car,304,147,567,310
^003511.png,400,300,dog,66,75,293,300
^003515.png,640,480,car,96,11,475,444
^003516.png,640,425,bicycle,60,63,544,370
^003517.png,500,381,dog,7,14,486,376
^003519.png,500,375,sheep,224,172,284,219
^003521.png,500,327,motorbike,15,63,483,309
^003521.png,500,327,person,170,27,440,284
^003523.png,640,480,car,50,24,506,451
^003523.png,640,480,car,100,2,171,42
^003523.png,640,480,car,27,1,100,39
^003523.png,640,480,person,1,1,37,169
^003530.png,500,399,cat,51,16,500,399
^003532.png,334,500,dog,74,57,327,464
^003533.png,640,480,horse,145,1,197,30
^003533.png,640,480,horse,135,145,324,280
^003533.png,640,480,horse,177,254,412,480
^003533.png,640,480,horse,327,181,532,359
^003536.png,500,375,bicycle,150,75,479,261
^003537.png,640,480,sheep,108,79,477,432
^003538.png,640,480,sheep,153,136,461,327
^003542.png,500,375,cow,162,124,273,248
^003543.png,500,331,dog,41,88,489,256
^003544.png,500,375,motorbike,185,163,446,315
^003544.png,500,375,person,248,113,359,252
^003545.png,348,500,dog,38,78,348,500
^003548.png,500,375,cat,116,56,366,321
^003550.png,640,480,bicycle,56,65,575,401
^003552.png,500,374,cat,1,87,316,260
^003552.png,500,374,person,241,137,500,374
^003555.png,372,215,cat,45,2,317,152
^003557.png,450,500,horse,82,97,380,437
^003558.png,500,375,dog,228,138,397,238
^003558.png,500,375,person,274,107,500,319
^003561.png,500,300,person,156,57,362,237
^003561.png,500,300,motorbike,31,78,475,233
^003563.png,500,333,sheep,204,83,429,276
^003564.png,375,500,cat,34,129,174,325
^003566.png,500,375,motorbike,6,62,313,374
^003566.png,500,375,car,1,131,54,193
^003567.png,640,480,car,72,45,523,469
^003568.png,500,333,person,213,38,320,333
^003568.png,500,333,horse,29,105,451,333
^003570.png,640,480,car,146,220,460,370
^003570.png,640,480,car,1,265,39,341
^003573.png,500,335,cat,10,179,306,295
^003575.png,500,424,horse,188,119,497,418
^003575.png,500,424,horse,13,54,189,379
^003578.png,500,375,person,198,7,500,349
^003578.png,500,375,motorbike,1,1,279,375
^003580.png,640,480,car,455,149,533,184
^003580.png,640,480,car,529,167,626,239
^003580.png,640,480,car,14,163,608,388
^003584.png,375,500,sheep,224,24,375,295
^003584.png,375,500,sheep,3,36,239,374
^003584.png,375,500,sheep,1,314,373,498
^003585.png,333,500,person,129,199,222,354
^003585.png,333,500,person,93,189,164,393
^003585.png,333,500,motorbike,80,255,289,477
^003587.png,500,375,person,309,57,448,375
^003587.png,500,375,person,208,89,330,375
^003587.png,500,375,person,146,98,249,364
^003588.png,375,500,cat,117,157,330,301
^003589.png,500,333,cow,89,151,143,220
^003590.png,357,500,sheep,93,300,232,472
^003590.png,357,500,sheep,62,158,244,373
^003592.png,500,343,cat,101,50,433,239
^003595.png,500,375,cat,12,1,500,375
^003596.png,640,480,horse,166,118,588,413
^003597.png,500,375,dog,63,152,325,312
^003599.png,640,480,bicycle,68,34,456,480
^003600.png,640,480,bicycle,108,49,592,416
^003602.png,333,500,horse,92,123,322,500
^003602.png,333,500,person,40,32,159,211
^003603.png,500,346,bicycle,215,39,494,329
^003604.png,326,500,bus,72,239,261,478
^003604.png,326,500,bus,218,195,326,424
^003605.png,500,375,person,275,97,394,314
^003605.png,500,375,person,203,103,287,188
^003605.png,500,375,person,128,141,300,375
^003605.png,500,375,person,53,131,141,252
^003605.png,500,375,person,334,78,441,245
^003612.png,500,333,cat,135,8,356,332
^003613.png,640,480,car,41,99,603,368
^003613.png,640,480,car,1,73,34,167
^003614.png,500,375,cow,227,19,500,319
^003614.png,500,375,person,98,88,270,371
^003615.png,500,375,cat,1,25,457,372
^003616.png,640,480,car,41,148,581,374
^003618.png,500,375,cat,132,2,361,375
^003619.png,640,480,sheep,75,63,564,428
^003621.png,500,375,person,121,233,147,326
^003621.png,500,375,person,96,242,129,331
^003621.png,500,375,person,56,243,87,331
^003621.png,500,375,person,22,238,51,330
^003622.png,375,500,cat,3,2,367,496
^003627.png,500,375,motorbike,184,181,487,375
^003627.png,500,375,person,273,136,436,342
^003627.png,500,375,person,122,191,205,301
^003627.png,500,375,person,50,112,99,268
^003627.png,500,375,person,1,120,35,280
^003627.png,500,375,car,127,147,248,253
^003627.png,500,375,car,165,129,246,185
^003629.png,500,375,cat,32,91,334,331
^003631.png,375,500,bus,6,40,337,417
^003633.png,500,375,dog,146,82,335,260
^003635.png,640,480,person,516,190,588,389
^003635.png,640,480,car,172,232,272,293
^003635.png,640,480,bus,237,133,373,281
^003638.png,500,333,horse,246,227,415,333
^003638.png,500,333,person,163,82,304,333
^003639.png,500,357,cat,37,47,447,230
^003640.png,446,297,horse,110,83,446,297
^003642.png,333,500,sheep,171,374,316,474
^003644.png,500,333,person,256,61,307,143
^003644.png,500,333,person,316,97,358,145
^003644.png,500,333,horse,69,19,260,308
^003645.png,500,380,sheep,18,36,500,367
^003646.png,500,375,bicycle,132,142,474,367
^003646.png,500,375,bicycle,1,174,171,375
^003649.png,500,375,dog,164,117,389,268
^003651.png,500,375,dog,184,104,422,375
^003652.png,500,375,bus,41,113,228,319
^003652.png,500,375,bus,321,31,500,323
^003652.png,500,375,person,265,210,311,312
^003655.png,640,480,car,105,128,559,319
^003656.png,500,375,dog,27,254,76,292
^003656.png,500,375,person,373,98,419,235
^003657.png,448,336,sheep,82,54,445,335
^003658.png,500,375,horse,132,115,500,375
^003658.png,500,375,person,243,52,439,375
^003658.png,500,375,person,1,273,38,375
^003658.png,500,375,car,64,279,244,369
^003658.png,500,375,car,1,244,71,375
^003658.png,500,375,car,9,266,104,305
^003658.png,500,375,person,150,259,167,281
^003661.png,500,333,cat,48,5,500,330
^003662.png,640,478,car,89,261,279,420
^003662.png,640,478,car,419,243,535,332
^003662.png,640,478,car,269,243,394,336
^003663.png,500,461,horse,2,28,368,459
^003666.png,640,425,car,379,124,588,226
^003666.png,640,425,person,179,171,228,255
^003668.png,500,375,motorbike,210,107,268,142
^003668.png,500,375,person,224,91,254,135
^003669.png,500,333,sheep,204,139,267,190
^003671.png,500,333,dog,280,66,500,333
^003671.png,500,333,dog,27,1,302,330
^003676.png,500,375,motorbike,44,96,473,298
^003677.png,500,375,cat,7,1,499,375
^003679.png,500,375,motorbike,93,81,419,271
^003680.png,375,500,horse,236,262,317,472
^003680.png,375,500,horse,107,181,153,273
^003680.png,375,500,horse,213,164,237,205
^003680.png,375,500,person,209,140,347,382
^003680.png,375,500,person,124,127,172,240
^003680.png,375,500,person,207,128,241,184
^003682.png,500,333,cat,22,68,489,259
^003685.png,640,480,car,237,166,457,373
^003685.png,640,480,car,589,169,633,219
^003685.png,640,480,car,426,193,477,240
^003686.png,332,500,sheep,124,271,239,384
^003690.png,500,375,cat,2,159,395,373
^003692.png,500,375,dog,150,229,327,375
^003692.png,500,375,dog,36,177,211,375
^003692.png,500,375,person,213,41,375,375
^003694.png,375,500,car,81,37,209,153
^003694.png,375,500,car,262,54,375,181
^003694.png,375,500,motorbike,169,65,347,500
^003694.png,375,500,person,68,193,216,338
^003698.png,359,500,bus,2,3,353,475
^003701.png,332,500,bicycle,17,178,294,426
^003701.png,332,500,person,31,112,188,340
^003702.png,500,375,dog,224,177,376,339
^003702.png,500,375,person,235,38,500,375
^003702.png,500,375,person,1,61,227,375
^003703.png,500,375,cow,85,54,344,375
^003706.png,407,500,cat,52,128,406,496
^003710.png,500,333,sheep,22,147,256,333
^003710.png,500,333,person,113,14,296,333
^003712.png,500,375,horse,97,57,436,333
^003714.png,640,480,bicycle,52,86,584,450
^003715.png,640,480,cow,186,196,433,371
^003716.png,500,414,dog,218,15,472,305
^003716.png,500,414,dog,41,46,269,372
^003717.png,500,375,sheep,4,2,394,256
^003718.png,500,333,person,213,72,279,271
^003718.png,500,333,horse,169,117,353,330
^003720.png,640,480,car,75,271,301,349
^003723.png,333,500,horse,18,115,227,434
^003723.png,333,500,person,176,54,260,181
^003724.png,640,480,sheep,200,168,436,325
^003725.png,500,387,person,170,220,207,297
^003725.png,500,387,person,72,226,108,297
^003725.png,500,387,horse,164,256,216,328
^003725.png,500,387,horse,68,255,127,343
^003730.png,640,480,car,509,282,640,480
^003730.png,640,480,car,398,276,535,397
^003730.png,640,480,car,330,275,417,346
^003730.png,640,480,car,315,277,351,327
^003730.png,640,480,car,297,275,329,318
^003730.png,640,480,car,289,273,307,313
^003730.png,640,480,bicycle,77,303,134,436
^003730.png,640,480,bicycle,134,297,165,360
^003730.png,640,480,person,185,269,196,286
^003732.png,500,375,motorbike,22,7,460,298
^003733.png,500,333,bus,2,13,376,286
^003733.png,500,333,person,244,111,291,165
^003733.png,500,333,person,164,122,220,167
^003734.png,640,480,cat,93,36,498,398
^003735.png,640,478,motorbike,75,74,483,411
^003738.png,500,175,cow,238,70,363,130
^003738.png,500,175,cow,359,73,454,122
^003738.png,500,175,cow,24,67,110,138
^003740.png,375,500,cat,87,95,373,414
^003741.png,500,375,cat,34,108,320,375
^003741.png,500,375,person,51,3,500,289
^003742.png,500,375,person,55,44,396,375
^003743.png,312,360,person,103,10,247,351
^003743.png,312,360,bicycle,54,146,298,347
^003744.png,640,480,person,588,176,640,302
^003744.png,640,480,person,456,168,518,327
^003744.png,640,480,person,377,182,423,320
^003744.png,640,480,person,2,191,76,332
^003744.png,640,480,person,277,155,304,195
^003746.png,640,480,car,46,162,604,379
^003747.png,640,480,sheep,111,120,544,465
^003752.png,640,480,sheep,90,106,504,444
^003754.png,640,480,car,126,56,542,453
^003757.png,500,375,dog,274,121,464,353
^003757.png,500,375,dog,36,11,223,375
^003760.png,500,375,dog,178,4,409,361
^003762.png,375,500,cow,53,134,303,393
^003763.png,640,480,car,37,164,593,411
^003765.png,500,414,dog,5,4,500,376
^003766.png,640,480,car,64,35,546,446
^003767.png,500,329,motorbike,50,98,461,318
^003767.png,500,329,person,149,23,338,279
^003769.png,640,480,car,69,15,513,455
^003769.png,640,480,car,439,38,527,117
^003769.png,640,480,car,43,32,132,122
^003769.png,640,480,car,1,109,36,301
^003771.png,500,326,bus,147,144,337,316
^003771.png,500,326,car,2,99,118,323
^003771.png,500,326,car,245,290,345,326
^003771.png,500,326,person,28,196,88,255
^003773.png,500,377,cat,250,121,500,272
^003773.png,500,377,cat,123,77,302,296
^003776.png,332,500,person,223,11,265,90
^003776.png,332,500,sheep,91,128,332,428
^003776.png,332,500,sheep,44,379,192,500
^003776.png,332,500,sheep,9,196,165,421
^003777.png,500,375,dog,2,72,473,294
^003777.png,500,375,person,229,3,465,225
^003784.png,500,375,person,232,122,500,375
^003784.png,500,375,person,63,128,252,375
^003785.png,640,480,cow,493,183,623,259
^003785.png,640,480,cow,202,120,283,205
^003785.png,640,480,cow,190,193,387,309
^003785.png,640,480,cow,82,189,166,257
^003787.png,500,381,horse,68,53,363,336
^003790.png,500,375,dog,24,89,288,313
^003790.png,500,375,person,181,1,301,131
^003793.png,500,375,motorbike,76,61,459,310
^003793.png,500,375,car,426,1,500,76
^003793.png,500,375,car,238,1,426,59
^003793.png,500,375,car,96,1,238,37
^003793.png,500,375,car,8,1,94,22
^003796.png,500,375,bicycle,279,142,316,205
^003796.png,500,375,bicycle,90,143,130,201
^003796.png,500,375,person,281,101,316,195
^003796.png,500,375,person,91,103,128,185
^003800.png,500,333,bus,37,139,223,271
^003800.png,500,333,person,220,198,238,245
^003801.png,500,375,cat,148,110,361,344
^003802.png,500,375,horse,135,99,390,285
^003805.png,500,375,horse,132,176,310,284
^003805.png,500,375,person,204,122,249,238
^003806.png,500,375,sheep,24,112,460,375
^003806.png,500,375,sheep,4,4,169,206
^003809.png,338,500,motorbike,165,186,263,245
^003809.png,338,500,person,202,299,279,359
^003809.png,338,500,person,184,171,224,209
^003811.png,500,375,horse,92,132,358,291
^003812.png,640,480,car,85,27,516,461
^003814.png,500,326,person,26,176,43,218
^003814.png,500,326,bicycle,153,186,178,204
^003814.png,500,326,bus,209,78,326,230
^003814.png,500,326,car,371,168,397,191
^003814.png,500,326,car,328,172,355,193
^003814.png,500,326,person,419,166,430,192
^003820.png,500,333,horse,30,138,95,243
^003820.png,500,333,horse,92,133,153,246
^003820.png,500,333,horse,141,143,181,221
^003820.png,500,333,horse,245,136,273,206
^003820.png,500,333,horse,271,146,310,241
^003820.png,500,333,horse,277,139,292,153
^003822.png,500,333,cat,121,35,338,291
^003825.png,640,480,bus,126,170,557,341
^003829.png,500,375,dog,59,2,440,367
^003830.png,500,375,motorbike,220,223,408,375
^003831.png,500,346,cat,4,2,490,341
^003833.png,500,375,bus,40,209,305,297
^003834.png,500,333,motorbike,430,169,481,203
^003834.png,500,333,motorbike,253,157,312,185
^003834.png,500,333,person,426,147,461,178
^003834.png,500,333,person,252,139,284,178
^003834.png,500,333,person,22,117,47,185
^003835.png,640,480,sheep,227,68,476,432
^003836.png,500,375,bicycle,230,167,260,230
^003836.png,500,375,person,224,124,259,220
^003838.png,332,500,person,89,224,169,470
^003838.png,332,500,bus,34,5,332,486
^003838.png,332,500,person,2,281,17,317
^003840.png,500,436,cat,2,3,442,434
^003843.png,640,480,car,17,119,597,405
^003844.png,640,480,car,53,269,334,364
^003844.png,640,480,person,90,266,102,291
^003844.png,640,480,person,79,264,90,289
^003844.png,640,480,bus,340,178,607,300
^003844.png,640,480,car,308,262,344,285
^003844.png,640,480,car,1,285,22,316
